Player,Team,Service,Extension,Year,Non-Tendered,Outrighted,Next Year Salary,first_name,last_name,Source,Salary,Salary Diff
Chad Green,Yankees,3.05,False,2020,False,False,1275000.0,Chad,Green,MLBTR,598650.0,676350.0
Chaz Roe,Rays,4.094,False,2020,False,False,2185000.0,Chaz,Roe,MLBTR,1275000.0,910000.0
Chris Devenski,Astros,4.0,False,2020,False,False,2000000.0,Chris,Devenski,MLBTR,1525000.0,475000.0
Chris Bassitt,Athletics,3.13,False,2020,False,False,2250000.0,Chris,Bassitt,MLBTR,565000.0,1685000.0
Chris Taylor,Dodgers,4.037,True,2020,False,False,,Chris,Taylor,MLBTR,3500000.0,
Cody Bellinger,Dodgers,2.16,False,2020,False,False,11500000.0,Cody,Bellinger,MLBTR,605000.0,10895000.0
Corey Knebel,Brewers,4.151,False,2020,False,False,5125000.0,Corey,Knebel,MLBTR,5125000.0,0.0
Corey Seager,Dodgers,4.032,False,2020,False,False,7600000.0,Corey,Seager,MLBTR,4000000.0,3600000.0
Curt Casali,Reds,3.151,False,2020,False,False,1462000.0,Curt,Casali,MLBTR,950000.0,512000.0
Daniel Robertson,Rays,2.134,False,2020,False,False,1025000.0,Daniel,Robertson,MLBTR,570300.0,454700.0
Daniel Norris,Tigers,4.073,False,2020,False,False,2960000.0,Daniel,Norris,MLBTR,1275000.0,1685000.0
Danny Santana,Rangers,4.14,False,2020,False,False,3600000.0,Danny,Santana,MLBTR,,
Dansby Swanson,Braves,3.047,False,2020,False,False,3150000.0,Dansby,Swanson,MLBTR,585000.0,2565000.0
David Peralta,Diamondbacks,5.12,True,2020,False,False,,David,Peralta,MLBTR,7000000.0,
David Dahl,Rockies,2.162,False,2020,False,False,2475000.0,David,Dahl,MLBTR,560000.0,1915000.0
Delino DeShields Jr.,Indians,4.109,False,2020,False,False,1875000.0,Delino,DeShields Jr.,MLBTR,1400000.0,475000.0
Dinelson Lamet,Padres,2.13,False,2020,False,False,1300000.0,Dinelson,Lamet,MLBTR,566700.0,733300.0
Donovan Solano,Giants,4.081,False,2020,False,False,1375000.0,Donovan,Solano,MLBTR,,
Dylan Bundy,Angels,4.026,False,2020,False,False,5000000.0,Dylan,Bundy,MLBTR,2800000.0,2200000.0
Eddie Rosario,Twins,4.12,False,2020,False,False,7750000.0,Eddie,Rosario,MLBTR,4190000.0,3560000.0
Eduardo Rodriguez ,Red Sox,4.13,False,2020,False,False,8300000.000000001,Eduardo,Rodriguez ,MLBTR,,
Edwin Diaz,Mets,3.121,False,2020,False,False,5100000.0,Edwin,Diaz,MLBTR,607425.0,4492575.0
Ehire Adrianza,Twins,5.131,False,2020,False,False,1600000.0,Ehire,Adrianza,MLBTR,1300000.0,300000.0
Enrique Hernandez,Dodgers,5.054,False,2020,False,False,5900000.0,Enrique,Hernandez,MLBTR,3725000.0,2175000.0
Erik Gonzalez,Pirates,3.007,False,2020,False,False,725000.0,Erik,Gonzalez,MLBTR,577000.0,148000.0
Evan Marshall,White Sox,3.09,False,2020,False,False,1000000.0,Evan,Marshall,MLBTR,,
Francisco Lindor,Indians,4.113,False,2020,False,False,17500000.0,Francisco,Lindor,MLBTR,10550000.0,6950000.0
Gary Sanchez,Yankees,3.086,False,2020,False,False,5000000.0,Gary,Sanchez,MLBTR,669800.0,4330200.0
George Springer,Astros,5.166,False,2020,False,False,21000000.0,George,Springer,MLBTR,12000000.0,9000000.0
Giovanny Urshela,Yankees,2.127,False,2020,False,False,2475000.0,Giovanny,Urshela,MLBTR,,
Grant Dayton,Braves,3.007,False,2020,False,False,655000.0,Grant,Dayton,MLBTR,,
Greg Garcia,Padres,4.083,False,2020,False,False,1500000.0,Greg,Garcia,MLBTR,910000.0,590000.0
Hansel Robles,Angels,4.119,False,2020,False,False,3850000.0,Hansel,Robles,MLBTR,1400000.0,2450000.0
Hanser Alberto,Orioles,3.085,False,2020,False,False,1650000.0,Hanser,Alberto,MLBTR,578000.0,1072000.0
Heath Hembree,Red Sox,4.106,False,2020,False,False,1613000.0,Heath,Hembree,MLBTR,1312500.0,300500.0
Hector Neris,Phillies,4.068,False,2020,False,False,4600000.0,Hector,Neris,MLBTR,1800000.0,2800000.0
Hunter Strickland,Nationals,4.163,False,2020,False,False,1600000.0,Hunter,Strickland,MLBTR,1300000.0,300000.0
Hunter Renfroe,Rays,2.165,False,2020,False,False,3300000.0,Hunter,Renfroe,MLBTR,582100.0,2717900.0
J.T. Realmuto ,Phillies,5.038,False,2020,False,False,10000000.0,J.T.,Realmuto ,MLBTR,,
Jackie Bradley Jr.,Red Sox,5.15,False,2020,False,False,11000000.0,Jackie,Bradley Jr.,MLBTR,8550000.0,2450000.0
JaCoby Jones,Tigers,2.125,False,2020,False,False,1575000.0,JaCoby,Jones,MLBTR,567100.0,1007900.0
Jake Marisnick,Mets,5.132,False,2020,False,False,3312000.0,Jake,Marisnick,MLBTR,2212500.0,1099500.0
Jake Lamb,Diamondbacks,5.053,False,2020,False,False,5515000.0,Jake,Lamb,MLBTR,4825000.0,690000.0
James McCann,White Sox,5.028,False,2020,False,False,5400000.0,James,McCann,MLBTR,2500000.0,2900000.0
James Paxton,Yankees,5.151,False,2020,False,False,12500000.0,James,Paxton,MLBTR,8575000.0,3925000.0
Jameson Taillon,Pirates,3.11,False,2020,False,False,2250000.0,Jameson,Taillon,MLBTR,587500.0,1662500.0
Javier Baez,Cubs,4.089,False,2020,False,False,10000000.0,Javier,Baez,MLBTR,5200000.0,4800000.0
Jesus Aguilar ,Marlins,3.082,False,2020,False,False,2575000.0,Jesus,Aguilar ,MLBTR,,
Jharel Cotton,Cubs,2.158,False,2020,False,False,640000.0,Jharel,Cotton,MLBTR,565000.0,75000.0
Joc Pederson ,Dodgers,5.028,False,2020,False,False,7750000.0,Joc,Pederson ,MLBTR,,
Joe Biagini,Astros,3.134,False,2020,False,False,1000000.0,Joe,Biagini,MLBTR,900000.0,100000.0
Joe Ross,Nationals,4.018,False,2020,False,False,1500000.0,Joe,Ross,MLBTR,,
Joe Musgrove,Pirates,3.063,False,2020,False,False,2800000.0,Joe,Musgrove,MLBTR,582500.0,2217500.0
Joey Gallo,Rangers,3.103,False,2020,False,False,4400000.0,Joey,Gallo,MLBTR,605500.0,3794500.0
Johan Camargo,Braves,2.137,False,2020,False,False,1700000.0,Johan,Camargo,MLBTR,575000.0,1125000.0
John Gant,Cardinals,3.004,False,2020,False,False,1300000.0,John,Gant,MLBTR,571300.0,728700.0
Jonathan Villar,Marlins,5.113,False,2020,False,False,8199999.999999999,Jonathan,Villar,MLBTR,4825000.0,3374999.999999999
Jonathan Gray,Rockies,4.062,False,2020,False,False,5600000.0,Jonathan,Gray,MLBTR,,
Jonathan Holder,Yankees,2.124,False,2020,False,False,750000.0,Jonathan,Holder,MLBTR,580300.0,169700.0
Jordan Montgomery,Yankees,2.153,False,2020,False,False,805000.0,Jordan,Montgomery,MLBTR,596600.0,208400.0
Jorge Soler,Royals,4.143,False,2020,False,False,7300000.0,Jorge,Soler,MLBTR,4666666.0,2633334.0
Jose Urena,Marlins,4.04,False,2020,False,False,3750000.0,Jose,Urena,MLBTR,3200000.0,550000.0
Jose Alvarez,Phillies,5.035,False,2020,False,False,2950000.0,Jose,Alvarez,MLBTR,1925000.0,1025000.0
Jose Berrios ,Twins,3.044,False,2020,False,False,4025000.000000001,Jose,Berrios ,MLBTR,,
Josh Hader ,Brewers,2.115,False,2020,False,False,4100000.0,Josh,Hader ,MLBTR,,
Josh Bell,Pirates,3.053,False,2020,False,False,4800000.0,Josh,Bell,MLBTR,587000.0,4213000.0
Julio Urias,Dodgers,2.117,False,2020,False,False,1000000.0,Julio,Urias,MLBTR,565000.0,435000.0
Jurickson Profar,Padres,5.165,False,2020,False,False,5700000.0,Jurickson,Profar,MLBTR,3600000.0,2100000.0
Ken Giles,Blue Jays,5.113,False,2020,False,False,9600000.0,Ken,Giles,MLBTR,6300000.0,3300000.0
Keone Kela,Pirates,5.0,False,2020,False,False,3725000.0,Keone,Kela,MLBTR,3175000.0,550000.0
Keynan Middleton,Angels,2.15,False,2020,False,False,800000.0,Keynan,Middleton,MLBTR,563500.0,236500.0
Kirby Yates,Padres,5.021,False,2020,False,False,7062000.0,Kirby,Yates,MLBTR,3062500.0,3999500.0
Kris Bryant,Cubs,4.171,False,2020,False,False,18600000.0,Kris,Bryant,MLBTR,12900000.0,5700000.0
Kyle Schwarber,Cubs,4.086,False,2020,False,False,7010000.0,Kyle,Schwarber,MLBTR,3390000.0,3620000.0
Kyle Ryan,Cubs,2.139,False,2020,False,False,975000.0,Kyle,Ryan,MLBTR,,
Kyle Freeland,Rockies,2.144,False,2020,False,False,2875000.0,Kyle,Freeland,MLBTR,565000.0,2310000.0
Leury Garcia,White Sox,5.025,False,2020,False,False,3250000.0,Leury,Garcia,MLBTR,1550000.0,1700000.0
Liam Hendriks,Athletics,5.164,False,2020,False,False,5300000.0,Liam,Hendriks,MLBTR,2150000.0,3150000.0
Luis Perdomo,Padres,3.086,False,2020,False,False,950000.0,Luis,Perdomo,MLBTR,,
Luis Cessa,Yankees,2.131,False,2020,False,False,895000.0,Luis,Cessa,MLBTR,578975.0,316025.0
Luke Jackson,Braves,3.019,False,2020,False,False,1825000.0,Luke,Jackson,MLBTR,585000.0,1240000.0
Mallex Smith,Mariners,3.125,False,2020,False,False,2350000.0,Mallex,Smith,MLBTR,578400.0,1771600.0
Manuel Margot,Padres,3.012,False,2020,False,False,2475000.0,Manuel,Margot,MLBTR,577100.0,1897900.0
Marcus Semien,Athletics,5.118,False,2020,False,False,13000000.0,Marcus,Semien,MLBTR,5900000.0,7100000.0
Marcus Stroman,Mets,5.148,False,2020,False,False,12000000.0,Marcus,Stroman,MLBTR,7400000.0,4600000.0
Mark Canha,Athletics,4.092,False,2020,False,False,4800000.0,Mark,Canha,MLBTR,2050000.0,2750000.0
Matt Shoemaker,Blue Jays,5.166,False,2020,False,False,4200000.0,Matt,Shoemaker,MLBTR,3500000.0,700000.0
Matt Andriese,Diamondbacks,4.071,False,2020,False,False,1395000.0,Matt,Andriese,MLBTR,920000.0,475000.0
Matt Strahm,Padres,3.064,False,2020,False,False,1400000.0,Matt,Strahm,MLBTR,581700.0,818300.0
Matt Barnes,Red Sox,4.11,False,2020,False,False,3100000.0,Matt,Barnes,MLBTR,1600000.0,1500000.0
Matt Wisler,Twins,3.042,False,2020,False,False,725000.0,Matt,Wisler,MLBTR,,
Matthew Bowman,Reds,3.021,False,2020,False,False,865000.0,Matthew,Bowman,MLBTR,,
Matthew Boyd,Tigers,3.136,False,2020,False,False,5300000.0,Matthew,Boyd,MLBTR,,
Max Stassi,Angels,3.049,False,2020,False,False,800000.0,Max,Stassi,MLBTR,590100.0,209900.0
Max Muncy,Dodgers,3.027,True,2020,False,False,,Max,Muncy,MLBTR,575000.0,
Michael Foltynewicz,Braves,4.134,False,2020,False,False,6425000.0,Michael,Foltynewicz,MLBTR,,
Michael Conforto,Mets,4.043,False,2020,False,False,8000000.0,Michael,Conforto,MLBTR,4025000.0,3975000.0
Michael Feliz,Pirates,3.169,False,2020,False,False,1100000.0,Michael,Feliz,MLBTR,,
Michael Lorenzen,Reds,4.159,False,2020,False,False,3725000.0,Michael,Lorenzen,MLBTR,1950000.0,1775000.0
Michael Fulmer,Tigers,3.157,False,2020,False,False,2800000.0,Michael,Fulmer,MLBTR,2800000.0,0.0
Michael A. Taylor,Nationals,4.129,False,2020,False,False,3325000.0,Michael,A. Taylor,MLBTR,,
Miguel Castro,Orioles,3.079,False,2020,False,False,1050000.0,Miguel,Castro,MLBTR,569000.0,481000.0
Miguel Sano,Twins,4.066,True,2020,False,False,,Miguel,Sano,MLBTR,2650000.0,
Mike Clevinger,Indians,3.041,False,2020,False,False,4100000.0,Mike,Clevinger,MLBTR,592200.0,3507800.0
Mike Zunino,Rays,5.165,False,2020,False,False,4500000.0,Mike,Zunino,MLBTR,4412500.0,87500.0
Mike Montgomery,Royals,4.089,False,2020,False,False,3100000.0,Mike,Montgomery,MLBTR,2440000.0,660000.0
Mitch Haniger,Mariners,3.048,False,2020,False,False,3010000.0,Mitch,Haniger,MLBTR,590100.0,2419900.0
Mookie Betts,Red Sox,5.07,False,2020,False,False,27000000.0,Mookie,Betts,MLBTR,20000000.0,7000000.0
Mychal Givens,Orioles,4.069,False,2020,False,False,3225000.0,Mychal,Givens,MLBTR,2150000.0,1075000.0
Nick Ahmed,Diamondbacks,5.054,True,2020,False,False,,Nick,Ahmed,MLBTR,3662500.0,
Nick Wittgren,Indians,3.071,False,2020,False,False,1125000.0,Nick,Wittgren,MLBTR,,
Nick Goody,Rangers,3.105,False,2020,False,False,915000.0,Nick,Goody,MLBTR,,
Noah Syndergaard,Mets,4.149,False,2020,False,False,9700000.0,Noah,Syndergaard,MLBTR,6000000.0,3700000.0
Noe Ramirez,Angels,2.139,False,2020,False,False,900000.0,Noe,Ramirez,MLBTR,569000.0,331000.0
Nomar Mazara,Rangers,4.0,False,2020,False,False,5560000.0,Nomar,Mazara,MLBTR,3300000.0,2260000.0
Oliver Drake,Rays,3.045,False,2020,False,False,1025000.0,Oliver,Drake,MLBTR,,
Omar Narvaez,Brewers,3.089,False,2020,False,False,2725000.0,Omar,Narvaez,MLBTR,581200.0,2143800.0
Orlando Arcia,Brewers,3.047,False,2020,False,False,2200000.0,Orlando,Arcia,MLBTR,565700.0,1634300.0
Pedro Baez ,Dodgers,5.059,False,2020,False,False,4000000.0,Pedro,Baez ,MLBTR,,
Rafael Montero,Rangers,3.138,False,2020,False,False,785000.0,Rafael,Montero,MLBTR,,
Richard Bleier,Orioles,3.074,False,2020,False,False,915000.0,Richard,Bleier,MLBTR,572500.0,342500.0
Robbie Grossman,Athletics,5.06,False,2020,False,False,3725000.0,Robbie,Grossman,MLBTR,2000000.0,1725000.0
Robbie Ray,Diamondbacks,5.007,False,2020,False,False,9430000.0,Robbie,Ray,MLBTR,6050000.0,3380000.0
Robert Gsellman,Mets,3.042,False,2020,False,False,1225000.0,Robert,Gsellman,MLBTR,582500.0,642500.0
Roberto Osuna,Astros,4.097,False,2020,False,False,10000000.0,Roberto,Osuna,MLBTR,6500000.0,3500000.0
Roenis Elias,Nationals,4.069,False,2020,False,False,1975000.0,Roenis,Elias,MLBTR,910000.0,1065000.0
Ross Stripling,Dodgers,3.115,False,2020,False,False,2100000.0,Ross,Stripling,MLBTR,595000.0,1505000.0
Sam Tuivailala,Mariners,3.082,False,2020,False,False,800000.0,Sam,Tuivailala,MLBTR,568600.0,231400.0
Sandy Leon,Indians,5.144,False,2020,False,False,2000000.0,Sandy,Leon,MLBTR,,
Scott Alexander,Dodgers,3.097,False,2020,False,False,875000.0,Scott,Alexander,MLBTR,575000.0,300000.0
Scott Oberg,Rockies,4.063,True,2020,False,False,,Scott,Oberg,MLBTR,1300000.0,
Sean Manaea,Athletics,3.157,False,2020,False,False,3750000.0,Sean,Manaea,MLBTR,3150000.0,600000.0
Seth Lugo,Mets,3.082,False,2020,False,False,2000000.0,Seth,Lugo,MLBTR,591875.0,1408125.0
Shane Greene ,Braves,5.075,False,2020,False,False,6250000.0,Shane,Greene ,MLBTR,,
Steven Matz,Mets,4.099,False,2020,False,False,5000000.0,Steven,Matz,MLBTR,2625000.0,2375000.0
T.J. McFarland,Athletics,5.164,False,2020,False,False,1800000.0,T.J.,McFarland,MLBTR,1400000.0,400000.0
Taylor Rogers,Twins,3.145,False,2020,False,False,4450000.0,Taylor,Rogers,MLBTR,1525000.0,2925000.0
Tommy La Stella,Angels,5.057,False,2020,False,False,3250000.0,Tommy,La Stella,MLBTR,1350000.0,1900000.0
Tommy Pham,Rays,4.107,False,2020,False,False,7900000.0,Tommy,Pham,MLBTR,4100000.0,3800000.0
Tommy Kahnle,Yankees,4.131,False,2020,False,False,2650000.0,Tommy,Kahnle,MLBTR,1387500.0,1262500.0
Tony Wolters ,Rockies,3.161,False,2020,False,False,1900000.0,Tony,Wolters ,MLBTR,,
Travis Jankowski,Reds,3.148,False,2020,False,False,1050000.0,Travis,Jankowski,MLBTR,1165000.0,-115000.0
Trea Turner,Nationals,3.135,False,2020,False,False,7450000.0,Trea,Turner,MLBTR,3725000.0,3725000.0
Trevor Williams,Pirates,3.027,False,2020,False,False,2825000.0,Trevor,Williams,MLBTR,584000.0,2241000.0
Trevor Bauer,Reds,5.158,False,2020,False,False,1750000.0,Trevor,Bauer,MLBTR,13000000.0,-11250000.0
Trevor Story,Rockies,4.0,True,2020,False,False,,Trevor,Story,MLBTR,5000000.0,
Trevor May,Twins,5.012,False,2020,False,False,2205000.0,Trevor,May,MLBTR,900000.0,1305000.0
Trey Mancini,Orioles,3.015,False,2020,False,False,4750000.0,Trey,Mancini,MLBTR,575500.0,4174500.0
Tyler Naquin,Indians,3.033,False,2020,False,False,1450000.0,Tyler,Naquin,MLBTR,574800.0,875200.0
Tyler Glasnow,Rays,2.158,False,2020,False,False,2050000.0,Tyler,Glasnow,MLBTR,566700.0,1483300.0
Tyler Duffey,Twins,3.074,False,2020,False,False,1200000.0,Tyler,Duffey,MLBTR,,
Vince Velasquez,Phillies,4.086,False,2020,False,False,3600000.0,Vince,Velasquez,MLBTR,,
Wandy Peralta,Giants,2.168,False,2020,False,False,805000.0,Wandy,Peralta,MLBTR,570000.0,235000.0
Willson Contreras,Cubs,3.108,False,2020,False,False,4500000.0,Willson,Contreras,MLBTR,684000.0,3816000.0
Wilmer Difo,Nationals,3.016,False,2020,False,False,1000000.0,Wilmer,Difo,MLBTR,581100.0,418900.0
Zach Davies,Padres,4.02,False,2020,False,False,5250000.0,Zach,Davies,MLBTR,2600000.0,2650000.0
Zach Eflin,Phillies,3.018,False,2020,False,False,2625000.0,Zach,Eflin,MLBTR,590000.0,2035000.0
A.J. Minter,Braves,2.162,False,2021,False,False,1300000.0,A.J.,Minter,MLBTR,,
Aaron Judge,Yankees,4.051,False,2021,False,False,10175000.0,Aaron,Judge,MLBTR,8500000.0,1675000.0
Adalberto Mondesi,Royals,3.088,False,2021,False,False,2525000.0,Adalberto,Mondesi,MLBTR,604500.0,1920500.0
Adam Cimber,Marlins,2.155,False,2021,False,False,925000.0,Adam,Cimber,MLBTR,581500.0,343500.0
Adam Frazier,Pirates,4.075,False,2021,False,False,4300000.0,Adam,Frazier,MLBTR,2800000.0,1500000.0
Adam Engel,White Sox,3.058,False,2021,False,False,1375000.0,Adam,Engel,MLBTR,588000.0,787000.0
Aledmys Diaz,Astros,4.1,False,2021,False,False,3000000.0,Aledmys,Diaz,MLBTR,2600000.0,400000.0
Alex Reyes,Cardinals,3.055,False,2021,False,False,900000.0,Alex,Reyes,MLBTR,,
Alex Dickerson,Giants,4.12,False,2021,False,False,2000000.0,Alex,Dickerson,MLBTR,925000.0,1075000.0
Amed Rosario,Indians,3.062,False,2021,False,False,2400000.0,Amed,Rosario,MLBTR,608780.0,1791220.0
Amir Garrett,Reds,3.099,False,2021,False,False,1500000.0,Amir,Garrett,MLBTR,595000.0,905000.0
Andrew Heaney,Angels,5.15,False,2021,False,False,6750000.0,Andrew,Heaney,MLBTR,4300000.0,2450000.0
Andrew Knapp,Phillies,4.0,False,2021,False,False,1100000.0,Andrew,Knapp,MLBTR,710000.0,390000.0
Anthony Santander ,Orioles,2.162,False,2021,False,False,2100000.0,Anthony,Santander ,MLBTR,,
Antonio Senzatela,Rockies,3.106,False,2021,False,False,3000000.0,Antonio,Senzatela,MLBTR,573500.0,2426500.0
Austin Hedges,Indians,4.166,False,2021,False,False,3280000.0,Austin,Hedges,MLBTR,3000000.0,280000.0
Austin Barnes,Dodgers,4.098,True,2021,False,False,,Austin,Barnes,MLBTR,1100000.0,
Austin Slater,Giants,2.147,False,2021,False,False,1150000.0,Austin,Slater,MLBTR,576000.0,574000.0
Austin Brice,Red Sox,3.101,False,2021,False,False,870000.0,Austin,Brice,MLBTR,573500.0,296500.0
Ben Heller,Yankees,3.021,False,2021,False,False,625000.0,Ben,Heller,MLBTR,,
Brad Keller,Royals,3.0,False,2021,False,False,3350000.0,Brad,Keller,MLBTR,613000.0,2737000.0
Brandon Woodruff,Brewers,2.161,False,2021,False,False,3275000.0,Brandon,Woodruff,MLBTR,633100.0,2641900.0
Brandon Nimmo,Mets,4.042,False,2021,False,False,4700000.0,Brandon,Nimmo,MLBTR,2175000.0,2525000.0
Brian Anderson,Marlins,3.031,False,2021,False,False,3800000.0,Brian,Anderson,MLBTR,615000.0,3185000.0
Buck Farmer,Tigers,4.083,False,2021,False,False,1850000.0,Buck,Farmer,MLBTR,1150000.0,700000.0
Burch Smith,Athletics,3.095,False,2021,False,False,705000.0,Burch,Smith,MLBTR,680000.0,25000.0
Byron Buxton,Twins,4.16,False,2021,False,False,5125000.0,Byron,Buxton,MLBTR,3075000.0,2050000.0
Caleb Smith,Diamondbacks,3.128,False,2021,False,False,1465000.0,Caleb,Smith,MLBTR,586500.0,878500.0
Caleb Thielbar,Twins,2.131,False,2021,False,False,650000.0,Caleb,Thielbar,MLBTR,,
Carlos Estevez,Rockies,4.022,False,2021,False,False,1450000.0,Carlos,Estevez,MLBTR,1080000.0,370000.0
Carlos Correa,Astros,5.119,False,2021,False,False,11700000.0,Carlos,Correa,MLBTR,8000000.0,3700000.0
Carson Kelly,Diamondbacks,2.161,False,2021,False,False,1700000.0,Carson,Kelly,MLBTR,581700.0,1118300.0
Chad Green,Yankees,4.05,False,2021,False,False,2150000.0,Chad,Green,MLBTR,1275000.0,875000.0
Chad Kuhl,Pirates,4.079,False,2021,False,False,2130000.0,Chad,Kuhl,MLBTR,840000.0,1290000.0
Chad Pinder,Athletics,4.047,False,2021,False,False,2275000.0,Chad,Pinder,MLBTR,2025000.0,250000.0
Chris Bassitt,Athletics,4.13,False,2021,False,False,4900000.0,Chris,Bassitt,MLBTR,2250000.0,2650000.0
Chris Stratton,Pirates,3.1,False,2021,False,False,1100000.0,Chris,Stratton,MLBTR,588500.0,511500.0
Clint Frazier,Yankees,2.148,False,2021,False,False,2100000.0,Clint,Frazier,MLBTR,588100.0,1511900.0
Cody Bellinger,Dodgers,3.16,False,2021,False,False,16100000.000000002,Cody,Bellinger,MLBTR,11500000.0,4600000.000000002
Colin Moran,Pirates,3.107,False,2021,False,False,2800000.0,Colin,Moran,MLBTR,593500.0,2206500.0
Colin Rea,Cubs,3.085,False,2021,False,False,703000.0,Colin,Rea,MLBTR,,
Corey Seager,Dodgers,5.032,False,2021,False,False,13750000.0,Corey,Seager,MLBTR,7600000.0,6150000.0
Corey Knebel,Dodgers,5.151,False,2021,False,False,5250000.0,Corey,Knebel,MLBTR,5125000.0,125000.0
Dan Altavilla,Padres,3.063,False,2021,False,False,850000.0,Dan,Altavilla,MLBTR,573500.0,276500.0
Daniel Norris,Tigers,5.073,False,2021,False,False,3475000.0,Daniel,Norris,MLBTR,2962500.0,512500.0
Daniel Bard,Rockies,4.103,False,2021,False,False,2925000.0,Daniel,Bard,MLBTR,,
Daniel Vogelbach,Brewers,2.138,False,2021,False,False,1400000.0,Daniel,Vogelbach,MLBTR,,
Daniel Winkler,Cubs,5.063,False,2021,False,False,900000.0,Daniel,Winkler,MLBTR,750000.0,150000.0
Dansby Swanson ,Braves,4.047,False,2021,False,False,6000000.0,Dansby,Swanson ,MLBTR,,
Darin Ruf,Giants,3.138,False,2021,False,False,1275000.0,Darin,Ruf,MLBTR,,
David Hale,Phillies,3.163,False,2021,False,False,850000.0,David,Hale,MLBTR,,
Dinelson Lamet,Padres,3.13,False,2021,False,False,4200000.0,Dinelson,Lamet,MLBTR,1300000.0,2900000.0
Dominic Smith,Mets,2.146,False,2021,False,False,2550000.0,Dominic,Smith,MLBTR,578826.0,1971174.0
Donovan Solano ,Giants,5.081,False,2021,False,False,3250000.0,Donovan,Solano ,MLBTR,,
Dylan Floro,Dodgers,3.053,False,2021,False,False,975000.0,Dylan,Floro,MLBTR,593500.0,381500.0
Dylan Bundy,Angels,5.026,False,2021,False,False,8324999.999999999,Dylan,Bundy,MLBTR,5000000.0,3324999.999999999
Eduardo Rodriguez,Red Sox,5.13,False,2021,False,False,8300000.000000001,Eduardo,Rodriguez,MLBTR,8300000.0,9.313225746154785e-10
Edwin Diaz,Mets,4.121,False,2021,False,False,7000000.0,Edwin,Diaz,MLBTR,5100000.0,1900000.0
Elias Diaz,Rockies,4.088,False,2021,False,False,1200000.0,Elias,Diaz,MLBTR,,
Emilio Pagan,Padres,3.091,False,2021,False,False,1570000.0,Emilio,Pagan,MLBTR,591000.0,979000.0
Erik Gonzalez,Pirates,4.007,False,2021,False,False,1225000.0,Erik,Gonzalez,MLBTR,725000.0,500000.0
Evan Marshall,White Sox,4.09,False,2021,False,False,2000000.0,Evan,Marshall,MLBTR,1100000.0,900000.0
Felix Pena,Angels,3.079,False,2021,False,False,1100000.0,Felix,Pena,MLBTR,587500.0,512500.0
Franchy Cordero,Royals,3.038,False,2021,False,False,800000.0,Franchy,Cordero,MLBTR,571100.0,228900.0
Francisco Lindor,Mets,5.113,False,2021,False,False,22300000.0,Francisco,Lindor,MLBTR,17500000.0,4800000.0
Frankie Montas,Athletics,3.015,False,2021,False,False,1800000.0,Frankie,Montas,MLBTR,573500.0,1226500.0
Garrett Cooper,Marlins,3.053,False,2021,False,False,1800000.0,Garrett,Cooper,MLBTR,580000.0,1220000.0
Gary Sanchez,Yankees,4.086,False,2021,False,False,6350000.0,Gary,Sanchez,MLBTR,5000000.0,1350000.0
Giovanny Urshela,Yankees,3.127,False,2021,False,False,4650000.0,Giovanny,Urshela,MLBTR,2475000.0,2175000.0
Gleyber Torres,Yankees,2.162,False,2021,False,False,4000000.0,Gleyber,Torres,MLBTR,675600.0,3324400.0
Grant Dayton,Braves,4.007,False,2021,False,False,900000.0,Grant,Dayton,MLBTR,655000.0,245000.0
Guillermo Heredia,Mets,3.112,False,2021,False,False,1000000.0,Guillermo,Heredia,MLBTR,1000000.0,0.0
